20240925-19:31:07.537103 Connecting to host 192.168.68.101, port 5201
20240925-19:31:07.537274 Reverse mode, remote host 192.168.68.101 is sending
20240925-19:31:07.537317 [  5] local 192.168.68.113 port 40055 connected to 192.168.68.101 port 5201
20240925-19:31:07.537353 [ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
20240925-19:31:25.737103 [  5]  18.20-18.30  sec   174 KBytes  14.3 Mbits/sec  1.167 ms  0/122 (0%)  
20240925-19:31:25.837085 [  5]  18.30-18.40  sec   165 KBytes  13.5 Mbits/sec  1.077 ms  0/116 (0%)  
20240925-19:31:25.937065 [  5]  18.40-18.50  sec  61.3 KBytes  5.02 Mbits/sec  0.783 ms  0/43 (0%)  
20240925-19:31:26.037170 [  5]  18.50-18.60  sec   165 KBytes  13.5 Mbits/sec  1.464 ms  0/116 (0%)  
20240925-19:31:26.137260 [  5]  18.60-18.70  sec   168 KBytes  13.8 Mbits/sec  1.117 ms  0/118 (0%)  
20240925-19:31:26.237201 [  5]  18.70-18.80  sec   180 KBytes  14.7 Mbits/sec  0.873 ms  0/126 (0%)  
20240925-19:31:26.337091 [  5]  18.80-18.90  sec  59.9 KBytes  4.91 Mbits/sec  1.129 ms  0/42 (0%)  
20240925-19:31:26.437056 [  5]  18.90-19.00  sec   108 KBytes  8.88 Mbits/sec  1.891 ms  0/76 (0%)  
20240925-19:31:26.537300 [  5]  19.00-19.10  sec   158 KBytes  13.0 Mbits/sec  1.213 ms  0/111 (0%)  
20240925-19:31:26.637238 [  5]  19.10-19.20  sec   173 KBytes  14.1 Mbits/sec  1.575 ms  0/121 (0%)  
20240925-19:31:26.737271 [  5]  19.20-19.30  sec   161 KBytes  13.2 Mbits/sec  1.224 ms  0/113 (0%)  
20240925-19:31:26.837215 [  5]  19.30-19.40  sec   168 KBytes  13.8 Mbits/sec  0.990 ms  0/118 (0%)  
20240925-19:31:26.937054 [  5]  19.40-19.50  sec   118 KBytes  9.71 Mbits/sec  1.108 ms  0/83 (0%)  
20240925-19:31:27.037166 [  5]  19.50-19.60  sec   160 KBytes  13.1 Mbits/sec  1.411 ms  0/112 (0%)  
20240925-19:31:27.137397 [  5]  19.60-19.70  sec   160 KBytes  13.1 Mbits/sec  0.931 ms  10/122 (8.2%)  
20240925-19:31:27.237335 [  5]  19.70-19.80  sec  51.3 KBytes  4.21 Mbits/sec  1.091 ms  0/36 (0%)  
